d,Months,Months,Cases,Deaths,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,PS,WS50_MAX,Pd,GDP,GNI,PHR,ALR,UnE,EA,PG,FR,AGR,AL,,,,,,,,,,,,,,,
2011,8,Aug,800,0,27.69,24.41,34.55,90.69,14.66,100.22,9.85,1147,128.64,890,30.4,58.8,3.8,59.6,1.1,14.50,70.12,58.98,,,,,,,,,,,,,,,
2011,9,Sep,131,1,27.67,23.5,32.97,90.12,6.79,100.28,10.05,1147,128.64,890,30.4,58.8,3.8,59.6,1.1,14.50,70.12,58.98,,,,,,,,,,,,,,,
2011,10,Oct,58,0,26.75,18.95,32.51,82.12,1.5,100.83,8.54,1147,128.64,890,30.4,58.8,3.8,59.6,1.1,14.50,70.12,58.98,,,,,,,,,,,,,,,
2011,11,Nov,0,0,23.15,15.3,30.93,71.62,0.01,101.19,6.81,1147,128.64,890,30.4,58.8,3.8,59.6,1.1,14.50,70.12,58.98,,,,,,,,,,,,,,,
2011,12,Dec,0,0,19.76,9.66,30.4,68.19,0.02,101.33,8.08,1147,128.64,890,30.4,58.8,3.8,59.6,1.1,14.50,70.12,58.98,,,,,,,,,,,,,,,
2012,1,Jan,0,0,18.55,8.34,28.28,60.38,0.44,101.36,9.01,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,2,Feb,0,0,21.80,9.24,34.97,45.94,0.39,101.07,8.96,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,3,Mar,0,0,27.30,15.6,39.71,48.81,0.41,100.83,9.06,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,4,Apr,0,0,29.33,21.33,38.98,68.88,7.13,100.6,11.71,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,5,May,0,0,30.12,23.24,37.55,73.5,4.22,100.26,9.2,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,6,Jun,16,0,29.55,25.81,35.76,83.25,7.51,99.81,11.77,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,7,Jul,108,0,28.58,25.56,33.86,87.25,9.56,99.9,12.45,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,8,Aug,138,0,28.12,25.64,32.74,89.31,9.73,100.1,9.38,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,9,Sep,262,0,27.72,24.12,32.33,89.69,5.65,100.45,13.27,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,10,Oct,90,0,25.40,15.39,32.04,84.19,2.05,100.91,9.85,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,11,Nov,57,1,21.55,10.51,31.06,76.25,2.22,101.1,7.7,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2012,12,Dec,0,0,17.20,6.11,27.62,69.38,0.07,101.27,8.73,1160,133.36,970,29.5,60.7,4.1,66.2,1.2,14.49,70.08,58.92,,,,,,,,,,,,,,,
2013,1,Jan,0,0,16.59,3.43,28.48,58.38,0.01,101.44,8.73,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,2,Feb,0,0,21.58,10.12,34.44,48.75,0.23,101.21,10.78,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,3,Mar,0,0,27.55,13.54,38.91,49.31,0.67,100.9,8.73,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,4,Apr,0,0,30.40,20.54,40.8,57.94,2.27,100.56,10.25,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,5,May,4,0,28.69,23.73,40.5,83.44,15.9,100.22,14.05,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,6,Jun,44,0,28.63,25.76,33.83,88.81,10.91,99.97,10.81,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,7,Jul,220,0,28.30,25.37,33.08,89.31,7.75,99.89,15.28,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,8,Aug,353,1,27.87,24.65,32.65,90.06,8.09,100.14,11.3,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,9,Sep,495,1,27.90,24.49,33.06,88.44,8.69,100.36,10.59,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,10,Oct,363,0,26.37,19.35,31.69,87.19,5.15,100.88,8.2,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,11,Nov,212,0,22.33,14.33,29.93,80.81,0,101.18,7.87,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2013,12,Dec,58,0,19.46,10.39,29.28,74.5,0.05,101.32,8.23,1174,149.99,1040,27.9,61,4.4,61.5,1.2,14.48,71.28,58.98,,,,,,,,,,,,,,,
2014,1,Jan,15,0,17.96,7.99,29.35,68.06,0,101.55,7.87,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,2,Feb,7,0,21.31,10.05,32.12,54.44,0.41,101.18,8.14,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,3,Mar,2,0,26.80,15.05,41.2,49.31,0.53,101.04,9.59,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,4,Apr,0,0,31.90,21.86,42.54,51.25,1.64,100.66,11.05,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,5,May,8,0,31.19,25.4,41.61,67.69,7.85,100.42,11.3,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,6,Jun,9,0,29.39,26.34,35.22,86.5,14.63,99.89,10.16,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,7,Jul,82,0,28.59,25.5,33.01,89.38,7.81,99.93,14.55,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,8,Aug,80,0,28.14,24.58,33.16,89.56,11.51,100.19,11.88,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,9,Sep,76,0,27.85,23.37,32.69,88.25,8.5,100.46,10.57,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,10,Oct,63,0,26.51,18.83,32.94,79.81,2.24,101.01,5.59,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,11,Nov,22,0,23.08,14.09,31.94,71.88,0.01,101.13,5.73,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2014,12,Dec,11,0,19.08,9.39,28.83,69.44,0.13,101.39,8.24,1187,172.89,1110,26.7,61.4,4.4,62.4,1.1,14.48,71.56,58.92,,,,,,,,,,,,,,,
2015,1,Jan,0,0,19.30,9.3,29.72,60.38,0.11,101.48,8.1,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,2,Feb,0,0,22.56,9.69,33.9,54.81,0.83,101.31,8.99,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,3,Mar,2,0,26.87,13.62,37.73,46.75,0.73,101.13,8.7,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,4,Apr,6,0,28.21,21.97,36.78,71.88,7.09,100.81,10.16,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,5,May,10,0,29.53,23.6,37.66,77.38,5.17,100.44,9.72,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,6,Jun,28,1,28.96,24.82,35.72,85.06,14.65,100.13,10.26,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,7,Jul,171,2,28.04,24.78,33.03,91.06,23.14,99.91,15.68,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,8,Aug,765,1,28.09,24.44,32.21,90.5,10.53,100.26,12.17,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,9,Sep,965,0,28.23,24.05,33.6,86.62,8.22,100.5,10.83,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,10,Oct,869,0,26.76,20.2,32.21,81.44,3.08,101.01,9.04,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,11,Nov,271,2,23.80,16.22,30.27,73.88,0.05,101.26,5.03,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2015,12,Dec,75,0,19.90,9.44,29.05,66.31,0.04,101.5,7.29,1200,195.08,1220,25.8,64.6,4.4,74.9,1.1,14.47,72.40,59.40,,,,,,,,,,,,,,,
2016,1,Jan,13,0,19.10,8.69,28.08,58.25,0.24,101.48,6.67,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,2,Feb,3,0,24.38,12.31,35.73,57.12,1.54,101.33,8.63,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,3,Mar,17,0,28.10,18.3,37.48,55.81,2.26,101,9.42,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,4,Apr,38,0,30.48,20.58,40.05,69.19,2.47,100.48,12.96,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,5,May,70,1,29.48,24.01,38.92,77.69,17.49,100.36,10.87,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,6,Jun,254,2,28.72,25.19,34.4,88.38,6.48,100.22,9.55,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,7,Jul,926,2,28.17,24.18,32.65,90.31,22.25,100.14,12.39,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,8,Aug,1451,1,28.26,24.6,33.31,89.69,17.91,100.05,17.42,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,9,Sep,1544,3,28.05,24.76,32.37,88.75,10.82,100.41,10.5,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,10,Oct,1077,1,26.97,20.08,32.33,85.56,7.31,100.67,8.06,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,11,Nov,522,2,22.94,15.14,30.89,81.31,6.11,101.13,9.66,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2016,12,Dec,145,2,19.76,11.37,28.05,80.75,0.01,101.31,7.42,1214,265.24,1430,24.3,72.3,4.3,75.9,1.1,14.47,72.99,59.65,,,,,,,,,,,,,,,
2017,1,Jan,92,0,18.03,6.82,28.85,68.88,0.17,101.42,8.05,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,2,Feb,58,0,22.40,12.36,33.44,55.38,0.32,101.31,10,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,3,Mar,36,0,24.76,15.02,34.91,70.31,7.35,100.94,10.6,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,4,Apr,73,0,27.36,20.04,34.57,83.44,16.72,100.65,10.65,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,5,May,134,1,28.49,23.12,33.16,86,11.11,100.43,15.29,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,6,Jun,267,0,28.36,25.77,32.29,91.75,23.36,100.04,16.21,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,7,Jul,286,2,28.07,25.35,32.44,91.5,29.37,100.07,11.02,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,8,Aug,346,0,28.29,25.39,32.49,90.44,32.49,100.2,9.58,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,9,Sep,430,1,28.12,25.05,33.26,89.75,19.5,100.48,7.73,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,10,Oct,512,1,26.50,18.4,32.73,85.94,14.84,100.76,16.95,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,11,Nov,409,1,22.38,12.99,29.66,81.62,0.53,101.15,6.92,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2017,12,Dec,126,2,20.01,13.14,26.42,82.81,4.75,101.39,7.3,1227,293.75,1670,23.1,72.9,4.4,88,1.1,14.47,73.29,59.59,,,,,,,,,,,,,,,
2018,1,Jan,26,0,15.55,6.54,24.65,74.81,0.08,101.28,6.33,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,2,Feb,7,0,21.48,11.46,32.36,67.69,0.53,101.26,7.86,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,3,Mar,19,0,26.68,15.24,35.29,61.94,1.32,100.91,9.12,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,4,Apr,29,0,27.52,20.29,35.45,76,11.8,100.75,8.8,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,5,May,52,0,27.80,23.28,33.15,87.75,19.3,100.51,8.91,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,6,Jun,295,3,28.37,24.67,33.05,90.81,19.05,99.96,12.18,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,7,Jul,946,4,28.50,25.63,34.66,90.5,19.86,99.86,12.45,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,8,Aug,1796,6,28.37,25.5,32.24,90.31,9.95,99.95,10.27,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,9,Sep,3087,4,28.21,24.78,32.98,87.19,5.77,100.52,11.55,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,10,Oct,2406,6,25.94,18.19,32.62,78.75,2.02,101.06,7.84,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,11,Nov,1192,2,23.19,14.83,30.68,71.88,0.78,101.3,6.36,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2018,12,Dec,293,1,19.03,7.17,27.9,68.81,1.06,101.42,8.02,1240,321.38,2040,21.8,73.9,4.4,91.8,1.1,14.47,73.77,59.71,,,,,,,,,,,,,,,
2019,1,Jan,38,0,19.04,9.06,30.24,57.31,0,101.53,7.71,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,2,Feb,18,0,22.07,10.65,32.81,56.31,3.8,101.34,8,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,3,Mar,17,0,25.64,10.55,36.01,61.44,2.28,101.05,10.81,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,4,Apr,58,2,29.35,21.85,40.49,67.38,2.93,100.72,12.37,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,5,May,193,0,29.90,22.65,39.05,78.88,11.45,100.41,16.2,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,6,Jun,1884,6,28.96,24.76,34.33,88.25,11.31,100.1,9.62,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,7,Jul,16253,35,28.50,25.38,32.96,90.5,24.03,100.04,11.98,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,8,Aug,52636,83,28.52,25.23,33.06,89.25,17.5,100.06,12.06,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,9,Sep,16856,27,28.12,23.24,33.62,87.94,11.95,100.61,9.84,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,10,Oct,8113,11,26.20,19.5,31.29,86.19,7.86,101.01,7.2,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,11,Nov,4011,2,23.60,16.53,30.07,82,4.47,101.17,9.21,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2019,12,Dec,1247,0,18.01,8.36,27.2,82.19,0.56,101.55,7.34,1253,351.24,2250,20.5,74.7,4.4,92.2,1,14.47,75.63,61.2,,,,,,,,,,,,,,,
2020,1,Jan,111,0,16.95,8.39,27.28,79.69,2.34,101.51,8,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,2,Feb,45,0,19.42,8.73,30.58,66.31,0.09,101.49,7.02,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,3,Mar,27,0,25.44,17.15,37.22,59.19,2.07,101.07,9.42,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,4,Apr,25,0,28.01,21.49,37.94,71.69,9.75,100.89,9.3,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,5,May,10,3,28.51,22.94,33.64,82.56,15.13,100.5,20.59,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,6,Jun,23,0,28.47,25.78,32.06,90.44,14.07,100.22,10.44,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,7,Jul,68,0,28.61,25.59,32.37,90.44,13.53,100.21,9.79,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,8,Aug,163,0,28.40,25.21,33.84,90.19,12.2,100.03,14.82,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,9,Sep,47,0,28.49,24.94,33.74,89.06,11.73,100.39,12.25,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,10,Oct,109,0,27.81,21.66,33.26,86.81,13.05,100.59,11.2,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,11,Nov,546,0,22.84,12.62,30.51,82.5,1.49,101.3,6.36,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2020,12,Dec,19,0,18.23,7.73,26.9,82.5,0.07,101.38,6.18,1265,373.9,2340,42.1,74.9,5.4,96.2,1,14.47,76.06,61.46,,,,,,,,,,,,,,,
2021,1,Jan,32,0,17.58,7.58,27.62,75.81,0,101.33,6.59,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,2,Feb,9,0,20.91,7.99,34.07,59.44,0,101.25,8.3,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,3,Mar,13,0,28.02,16.23,39.27,54.31,0.17,100.88,10.48,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,4,Apr,3,0,30.94,21.54,40.22,53.94,1.5,100.73,10.14,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,5,May,43,0,30.10,22.84,38.37,71.56,9.49,100.46,15.02,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,6,Jun,272,0,28.35,24.17,32.36,88.88,16.7,100.15,10.56,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,7,Jul,2286,12,28.62,25.87,33.18,88.94,14,100.04,17.12,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,8,Aug,7698,34,28.27,25.08,33.74,90.38,12.61,100.27,11.58,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,9,Sep,7841,23,27.80,23.69,33.26,88.56,9.22,100.49,11.57,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,10,Oct,5458,22,26.94,18.05,32.5,84.31,6.58,100.77,8.9,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,11,Nov,3567,7,21.72,12.76,28.12,81.25,0.66,101.17,6.75,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2021,12,Dec,1207,7,18.72,8.94,27.87,82.75,3.1,101.52,9.85,1278,416.26,2620,34.4,74.1,5.2,99,1,14.47,72.1,60.7,,,,,,,,,,,,,,,
2022,1,Jan,126,0,17.29,8.4,25.32,78.56,0.87,101.36,7.32,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,2,Feb,20,0,18.99,9.65,29.57,68.06,1.9,101.2,8.91,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,3,Mar,20,0,26.62,15.46,37.3,55.25,0.27,100.76,9.46,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,4,Apr,23,0,31.29,22.85,41.68,59.44,3.13,100.48,10.28,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,5,May,163,0,29.23,23.9,38.56,78.19,13.73,100.2,9.65,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,6,Jun,737,1,28.2,25.05,32.79,88.94,10.48,100.12,11.57,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,7,Jul,1571,9,28.53,24.68,33.23,87.25,4.65,100.15,9.23,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,8,Aug,3521,11,28.62,24.74,33.61,86.5,9.46,100.14,14.52,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,9,Sep,9911,34,27.99,24.73,33.41,88.5,11.82,100.44,8.93,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,10,Oct,21932,81,26.17,18.75,32.76,85.56,10.47,100.89,11.75,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,11,Nov,21334,113,22.42,14.15,30.56,77.19,0.09,101.15,5.95,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2022,12,Dec,3731,15,19.09,9.67,27.1,76.56,0.29,101.26,6.34,1157,460.2,2820,18.7,74.66,4.7,100,1,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,1,Jan,566,6,17.99,11.76,25.38,70.2,0.31,101.43,5.15,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,2,Feb,166,0,22.13,15.62,29.61,54.73,2.29,101.19,5.72,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,3,Mar,111,2,26.19,20.17,32.91,56.52,4.21,101.04,6.04,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,4,Apr,143,2,29.33,23.1,35.9,61.44,3.52,100.64,5.93,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,5,May,1036,2,29.52,24.95,34.54,70.61,9.69,100.51,5.94,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,6,Jun,5956,34,29.12,26.42,32.35,85.77,15.13,100.11,7.28,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
2023,7,Jul,43854,204,29.02,26.5,32.04,88.12,9.52,100.18,6.46,1169,485.51,2765,18.2,73.69,4.5,100,1.2,14.46,71.00,62.3,,,,,,,,,,,,,,,
